"","ONS_ID","name","value"
"5610","percent_of_children_living_in_one_parent_families","3111","Q5"
"5611","percent_of_children_living_in_one_parent_families","3112","Q5"
"5612","percent_of_children_living_in_one_parent_families","3113","Q1"
"5613","percent_of_children_living_in_one_parent_families","3114","Q4"
"5614","percent_of_children_living_in_one_parent_families","3115","Q4"
"5615","percent_of_children_living_in_one_parent_families","3116","Q3"
"5616","percent_of_children_living_in_one_parent_families","3117","Q3"
"5617","percent_of_people_with_french_as_a_language_most_spoken_at_home","3002","Q4"
"5618","percent_of_people_with_french_as_a_language_most_spoken_at_home","3003","Q3"
"5619","percent_of_people_with_french_as_a_language_most_spoken_at_home","3004","Q5"
"5620","percent_of_people_with_french_as_a_language_most_spoken_at_home","3005","Q1"
"5621","percent_of_people_with_french_as_a_language_most_spoken_at_home","3007","Q1"
"5622","percent_of_people_with_french_as_a_language_most_spoken_at_home","3008","Q1"
"5623","percent_of_people_with_french_as_a_language_most_spoken_at_home","3009","Q3"
"5624","percent_of_people_with_french_as_a_language_most_spoken_at_home","3010","Q4"
"5625","percent_of_people_with_french_as_a_language_most_spoken_at_home","3011","Q4"
"5626","percent_of_people_with_french_as_a_language_most_spoken_at_home","3012","Q2"
"5627","percent_of_people_with_french_as_a_language_most_spoken_at_home","3013","Q2"
"5628","percent_of_people_with_french_as_a_language_most_spoken_at_home","3014","Q2"
"5629","percent_of_people_with_french_as_a_language_most_spoken_at_home","3015","Q3"
"5630","percent_of_people_with_french_as_a_language_most_spoken_at_home","3016","Q3"
"5631","percent_of_people_with_french_as_a_language_most_spoken_at_home","3017","Q5"
"5632","percent_of_people_with_french_as_a_language_most_spoken_at_home","3018","Q2"
"5633","percent_of_people_with_french_as_a_language_most_spoken_at_home","3020","Q3"
"5634","percent_of_people_with_french_as_a_language_most_spoken_at_home","3021","Q1"
"5635","percent_of_people_with_french_as_a_language_most_spoken_at_home","3022","Q5"
"5636","percent_of_people_with_french_as_a_language_most_spoken_at_home","3023","Q1"
"5637","percent_of_people_with_french_as_a_language_most_spoken_at_home","3024","Q4"
"5638","percent_of_people_with_french_as_a_language_most_spoken_at_home","3025","Q5"
"5639","percent_of_people_with_french_as_a_language_most_spoken_at_home","3026","Q5"
"5640","percent_of_people_with_french_as_a_language_most_spoken_at_home","3027","Q3"
"5641","percent_of_people_with_french_as_a_language_most_spoken_at_home","3028","Q2"
"5642","percent_of_people_with_french_as_a_language_most_spoken_at_home","3029","Q2"
"5643","percent_of_people_with_french_as_a_language_most_spoken_at_home","3031","Q1"
"5644","percent_of_people_with_french_as_a_language_most_spoken_at_home","3032","Q4"
"5645","percent_of_people_with_french_as_a_language_most_spoken_at_home","3034","Q2"
"5646","percent_of_people_with_french_as_a_language_most_spoken_at_home","3035","Q2"
"5647","percent_of_people_with_french_as_a_language_most_spoken_at_home","3036","Q2"
"5648","percent_of_people_with_french_as_a_language_most_spoken_at_home","3037","Q5"
"5649","percent_of_people_with_french_as_a_language_most_spoken_at_home","3038","Q2"
"5650","percent_of_people_with_french_as_a_language_most_spoken_at_home","3039","Q4"
"5651","percent_of_people_with_french_as_a_language_most_spoken_at_home","3040","Q4"
"5652","percent_of_people_with_french_as_a_language_most_spoken_at_home","3041","Q3"
"5653","percent_of_people_with_french_as_a_language_most_spoken_at_home","3043","Q5"
"5654","percent_of_people_with_french_as_a_language_most_spoken_at_home","3044","Q3"
"5655","percent_of_people_with_french_as_a_language_most_spoken_at_home","3045","Q1"
"5656","percent_of_people_with_french_as_a_language_most_spoken_at_home","3046","Q1"
"5657","percent_of_people_with_french_as_a_language_most_spoken_at_home","3047","Q3"
"5658","percent_of_people_with_french_as_a_language_most_spoken_at_home","3048","Q1"
"5659","percent_of_people_with_french_as_a_language_most_spoken_at_home","3049","Q3"
"5660","percent_of_people_with_french_as_a_language_most_spoken_at_home","3052","Q3"
"5661","percent_of_people_with_french_as_a_language_most_spoken_at_home","3053","Q4"
"5662","percent_of_people_with_french_as_a_language_most_spoken_at_home","3054","Q4"
"5663","percent_of_people_with_french_as_a_language_most_spoken_at_home","3055","Q3"
"5664","percent_of_people_with_french_as_a_language_most_spoken_at_home","3056","Q4"
"5665","percent_of_people_with_french_as_a_language_most_spoken_at_home","3058","Q3"
"5666","percent_of_people_with_french_as_a_language_most_spoken_at_home","3059","Q2"
"5667","percent_of_people_with_french_as_a_language_most_spoken_at_home","3060","Q1"
"5668","percent_of_people_with_french_as_a_language_most_spoken_at_home","3061","Q1"
"5669","percent_of_people_with_french_as_a_language_most_spoken_at_home","3062","Q1"
"5670","percent_of_people_with_french_as_a_language_most_spoken_at_home","3063","Q2"
"5671","percent_of_people_with_french_as_a_language_most_spoken_at_home","3065","Q4"
"5672","percent_of_people_with_french_as_a_language_most_spoken_at_home","3066","Q2"
"5673","percent_of_people_with_french_as_a_language_most_spoken_at_home","3067","Q5"
"5674","percent_of_people_with_french_as_a_language_most_spoken_at_home","3068","Q4"
"5675","percent_of_people_with_french_as_a_language_most_spoken_at_home","3069","Q5"
"5676","percent_of_people_with_french_as_a_language_most_spoken_at_home","3070","Q1"
"5677","percent_of_people_with_french_as_a_language_most_spoken_at_home","3071","Q1"
"5678","percent_of_people_with_french_as_a_language_most_spoken_at_home","3072","Q1"
"5679","percent_of_people_with_french_as_a_language_most_spoken_at_home","3073","Q3"
"5680","percent_of_people_with_french_as_a_language_most_spoken_at_home","3075","Q1"
"5681","percent_of_people_with_french_as_a_language_most_spoken_at_home","3074","Q1"
"5682","percent_of_people_with_french_as_a_language_most_spoken_at_home","3076","Q5"
"5683","percent_of_people_with_french_as_a_language_most_spoken_at_home","3077","Q4"
"5684","percent_of_people_with_french_as_a_language_most_spoken_at_home","3078","Q1"
"5685","percent_of_people_with_french_as_a_language_most_spoken_at_home","3079","Q2"
"5686","percent_of_people_with_french_as_a_language_most_spoken_at_home","3080","Q2"
"5687","percent_of_people_with_french_as_a_language_most_spoken_at_home","3081","Q4"
"5688","percent_of_people_with_french_as_a_language_most_spoken_at_home","3082","Q4"
"5689","percent_of_people_with_french_as_a_language_most_spoken_at_home","3083","Q3"
"5690","percent_of_people_with_french_as_a_language_most_spoken_at_home","3085","Q5"
"5691","percent_of_people_with_french_as_a_language_most_spoken_at_home","3086","Q1"
"5692","percent_of_people_with_french_as_a_language_most_spoken_at_home","3087","Q5"
"5693","percent_of_people_with_french_as_a_language_most_spoken_at_home","3088","Q3"
"5694","percent_of_people_with_french_as_a_language_most_spoken_at_home","3089","Q4"
"5695","percent_of_people_with_french_as_a_language_most_spoken_at_home","3090","Q4"
"5696","percent_of_people_with_french_as_a_language_most_spoken_at_home","3091","Q5"
"5697","percent_of_people_with_french_as_a_language_most_spoken_at_home","3092","Q3"
"5698","percent_of_people_with_french_as_a_language_most_spoken_at_home","3093","Q2"
"5699","percent_of_people_with_french_as_a_language_most_spoken_at_home","3094","Q5"
"5700","percent_of_people_with_french_as_a_language_most_spoken_at_home","3095","Q5"
"5701","percent_of_people_with_french_as_a_language_most_spoken_at_home","3097","Q2"
"5702","percent_of_people_with_french_as_a_language_most_spoken_at_home","3098","Q3"
"5703","percent_of_people_with_french_as_a_language_most_spoken_at_home","3099","Q4"
"5704","percent_of_people_with_french_as_a_language_most_spoken_at_home","3100","Q3"
"5705","percent_of_people_with_french_as_a_language_most_spoken_at_home","3101","Q4"
"5706","percent_of_people_with_french_as_a_language_most_spoken_at_home","3103","Q4"
"5707","percent_of_people_with_french_as_a_language_most_spoken_at_home","3104","Q4"
"5708","percent_of_people_with_french_as_a_language_most_spoken_at_home","3105","Q3"
"5709","percent_of_people_with_french_as_a_language_most_spoken_at_home","3106","Q1"
"5710","percent_of_people_with_french_as_a_language_most_spoken_at_home","3107","Q2"
"5711","percent_of_people_with_french_as_a_language_most_spoken_at_home","3108","Q1"
"5712","percent_of_people_with_french_as_a_language_most_spoken_at_home","3109","Q2"
"5713","percent_of_people_with_french_as_a_language_most_spoken_at_home","3110","Q1"
"5714","percent_of_people_with_french_as_a_language_most_spoken_at_home","3111","Q5"
"5715","percent_of_people_with_french_as_a_language_most_spoken_at_home","3112","Q5"
"5716","percent_of_people_with_french_as_a_language_most_spoken_at_home","3113","Q5"
"5717","percent_of_people_with_french_as_a_language_most_spoken_at_home","3114","Q5"
"5718","percent_of_people_with_french_as_a_language_most_spoken_at_home","3115","Q3"
"5719","percent_of_people_with_french_as_a_language_most_spoken_at_home","3116","Q2"
"5720","percent_of_people_with_french_as_a_language_most_spoken_at_home","3117","Q2"
"5721","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3002","Q3"
"5722","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3003","Q4"
"5723","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3004","Q5"
"5724","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3005","Q2"
"5725","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3007","Q1"
"5726","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3008","Q1"
"5727","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3009","Q4"
"5728","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3010","Q5"
"5729","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3011","Q3"
"5730","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3012","Q1"
"5731","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3013","Q2"
"5732","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3014","Q3"
"5733","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3015","Q4"
"5734","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3016","Q3"
"5735","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3017","Q5"
"5736","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3018","Q2"
"5737","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3020","Q4"
"5738","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3021","Q1"
"5739","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3022","Q5"
"5740","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3023","Q2"
"5741","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3024","Q3"
"5742","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3025","Q4"
"5743","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3026","Q5"
"5744","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3027","Q3"
"5745","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3028","Q1"
"5746","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3029","Q1"
"5747","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3031","Q2"
"5748","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3032","Q4"
"5749","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3034","Q3"
"5750","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3035","Q2"
"5751","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3036","Q2"
"5752","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3037","Q4"
"5753","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3038","Q2"
"5754","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3039","Q4"
"5755","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3040","Q4"
"5756","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3041","Q3"
"5757","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3043","Q5"
"5758","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3044","Q3"
"5759","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3045","Q1"
"5760","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3046","Q1"
"5761","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3047","Q2"
"5762","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3048","Q3"
"5763","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3049","Q2"
"5764","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3052","Q4"
"5765","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3053","Q3"
"5766","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3054","Q5"
"5767","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3055","Q3"
"5768","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3056","Q4"
"5769","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3058","Q4"
"5770","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3059","Q2"
"5771","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3060","Q2"
"5772","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3061","Q2"
"5773","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3062","Q1"
"5774","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3063","Q2"
"5775","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3065","Q5"
"5776","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3066","Q2"
"5777","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3067","Q5"
"5778","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3068","Q4"
"5779","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3069","Q5"
"5780","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3070","Q1"
"5781","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3071","Q1"
"5782","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3072","Q1"
"5783","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3073","Q2"
"5784","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3075","Q1"
"5785","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3074","Q1"
"5786","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3076","Q5"
"5787","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3077","Q3"
"5788","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3078","Q1"
"5789","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3079","Q2"
"5790","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3080","Q3"
"5791","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3081","Q4"
"5792","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3082","Q3"
"5793","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3083","Q1"
"5794","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3085","Q4"
"5795","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3086","Q2"
"5796","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3087","Q5"
"5797","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3088","Q4"
"5798","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3089","Q4"
"5799","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3090","Q3"
"5800","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3091","Q5"
"5801","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3092","Q3"
"5802","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3093","Q1"
"5803","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3094","Q4"
"5804","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3095","Q4"
"5805","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3097","Q1"
"5806","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3098","Q4"
"5807","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3099","Q3"
"5808","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3100","Q2"
"5809","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3101","Q5"
"5810","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3103","Q4"
"5811","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3104","Q5"
"5812","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3105","Q2"
"5813","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3106","Q1"
"5814","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3107","Q1"
"5815","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3108","Q1"
"5816","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3109","Q3"
"5817","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3110","Q2"
"5818","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3111","Q5"
"5819","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3112","Q5"
"5820","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3113","Q5"
"5821","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3114","Q5"
"5822","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3115","Q3"
"5823","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3116","Q3"
"5824","percent_of_people_with_knowledge_of_only_french_as_an_official_language","3117","Q1"
"5825","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3002","Q2"
"5826","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3003","Q2"
"5827","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3004","Q2"
"5828","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3005","Q3"
"5829","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3007","Q3"
"5830","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3008","Q2"
"5831","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3009","Q1"
"5832","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3010","Q3"
"5833","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3011","Q4"
"5834","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3012","Q3"
"5835","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3013","Q2"
"5836","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3014","Q4"
"5837","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3015","Q1"
"5838","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3016","Q4"
"5839","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3017","Q4"
"5840","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3018","Q2"
"5841","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3020","Q2"
"5842","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3021","Q5"
"5843","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3022","Q1"
"5844","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3023","Q2"
"5845","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3024","Q1"
"5846","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3025","Q3"
"5847","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3026","Q4"
"5848","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3027","Q4"
"5849","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3028","Q1"
"5850","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3029","Q1"
"5851","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3031","Q5"
"5852","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3032","Q3"
"5853","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3034","Q3"
"5854","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3035","Q3"
"5855","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3036","Q3"
"5856","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3037","Q5"
"5857","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3038","Q5"
"5858","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3039","Q5"
"5859","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3040","Q2"
"5860","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3041","Q2"
"5861","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3043","Q3"
"5862","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3044","Q4"
"5863","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3045","Q3"
"5864","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3046","Q5"
"5865","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3047","Q1"
"5866","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3048","Q4"
"5867","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3049","Q5"
"5868","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3052","Q4"
"5869","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3053","Q3"
"5870","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3054","Q2"
"5871","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3055","Q1"
"5872","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3056","Q4"
"5873","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3058","Q2"
"5874","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3059","Q1"
"5875","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3060","Q4"
"5876","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3061","Q3"
"5877","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3062","Q5"
"5878","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3063","Q2"
"5879","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3065","Q2"
"5880","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3066","Q2"
"5881","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3067","Q1"
"5882","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3068","Q1"
"5883","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3069","Q1"
"5884","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3070","Q5"
"5885","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3071","Q5"
"5886","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3072","Q5"
"5887","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3073","Q5"
"5888","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3075","Q5"
"5889","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3074","Q5"
"5890","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3076","Q5"
"5891","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3077","Q1"
"5892","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3078","Q5"
"5893","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3079","Q3"
"5894","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3080","Q4"
"5895","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3081","Q3"
"5896","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3082","Q1"
"5897","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3083","Q1"
"5898","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3085","Q4"
"5899","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3086","Q5"
"5900","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3087","Q2"
"5901","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3088","Q1"
"5902","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3089","Q3"
"5903","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3090","Q2"
"5904","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3091","Q4"
"5905","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3092","Q3"
"5906","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3093","Q3"
"5907","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3094","Q4"
"5908","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3095","Q4"
"5909","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3097","Q4"
"5910","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3098","Q2"
"5911","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3099","Q3"
"5912","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3100","Q4"
"5913","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3101","Q1"
"5914","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3103","Q3"
"5915","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3104","Q1"
"5916","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3105","Q1"
"5917","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3106","Q5"
"5918","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3107","Q4"
"5919","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3108","Q4"
"5920","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3109","Q4"
"5921","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3110","Q3"
"5922","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3111","Q1"
"5923","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3112","Q1"
"5924","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3113","Q5"
"5925","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3114","Q2"
"5926","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3115","Q1"
"5927","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3116","Q2"
"5928","percent_of_workers_age_15_who_commute_by_car_truck_or_van","3117","Q2"
"5929","percent_of_workers_age_15_who_commute_by_public_transit","3002","Q2"
"5930","percent_of_workers_age_15_who_commute_by_public_transit","3003","Q5"
"5931","percent_of_workers_age_15_who_commute_by_public_transit","3004","Q5"
"5932","percent_of_workers_age_15_who_commute_by_public_transit","3005","Q3"
"5933","percent_of_workers_age_15_who_commute_by_public_transit","3007","Q3"
"5934","percent_of_workers_age_15_who_commute_by_public_transit","3008","Q3"
"5935","percent_of_workers_age_15_who_commute_by_public_transit","3009","Q5"
"5936","percent_of_workers_age_15_who_commute_by_public_transit","3010","Q4"
"5937","percent_of_workers_age_15_who_commute_by_public_transit","3011","Q3"
"5938","percent_of_workers_age_15_who_commute_by_public_transit","3012","Q3"
"5939","percent_of_workers_age_15_who_commute_by_public_transit","3013","Q4"
"5940","percent_of_workers_age_15_who_commute_by_public_transit","3014","Q1"
"5941","percent_of_workers_age_15_who_commute_by_public_transit","3015","Q5"
"5942","percent_of_workers_age_15_who_commute_by_public_transit","3016","Q2"
"5943","percent_of_workers_age_15_who_commute_by_public_transit","3017","Q2"
"5944","percent_of_workers_age_15_who_commute_by_public_transit","3018","Q4"
"5945","percent_of_workers_age_15_who_commute_by_public_transit","3020","Q4"
"5946","percent_of_workers_age_15_who_commute_by_public_transit","3021","Q1"
"5947","percent_of_workers_age_15_who_commute_by_public_transit","3022","Q5"
"5948","percent_of_workers_age_15_who_commute_by_public_transit","3023","Q4"
"5949","percent_of_workers_age_15_who_commute_by_public_transit","3024","Q4"
"5950","percent_of_workers_age_15_who_commute_by_public_transit","3025","Q2"
"5951","percent_of_workers_age_15_who_commute_by_public_transit","3026","Q2"
"5952","percent_of_workers_age_15_who_commute_by_public_transit","3027","Q3"
"5953","percent_of_workers_age_15_who_commute_by_public_transit","3028","Q5"
"5954","percent_of_workers_age_15_who_commute_by_public_transit","3029","Q3"
"5955","percent_of_workers_age_15_who_commute_by_public_transit","3031","Q1"
"5956","percent_of_workers_age_15_who_commute_by_public_transit","3032","Q3"
"5957","percent_of_workers_age_15_who_commute_by_public_transit","3034","Q4"
"5958","percent_of_workers_age_15_who_commute_by_public_transit","3035","Q4"
"5959","percent_of_workers_age_15_who_commute_by_public_transit","3036","Q2"
"5960","percent_of_workers_age_15_who_commute_by_public_transit","3037","Q1"
"5961","percent_of_workers_age_15_who_commute_by_public_transit","3038","Q1"
"5962","percent_of_workers_age_15_who_commute_by_public_transit","3039","Q1"
"5963","percent_of_workers_age_15_who_commute_by_public_transit","3040","Q3"
"5964","percent_of_workers_age_15_who_commute_by_public_transit","3041","Q4"
"5965","percent_of_workers_age_15_who_commute_by_public_transit","3043","Q3"
"5966","percent_of_workers_age_15_who_commute_by_public_transit","3044","Q2"
