"","ONS_name","ONS_ID","pop","name","value"
"1536","katimavik_hazeldean_3061","3061","general","median_monthly_shelter_costs_for_owned_dwellings","1360"
"1537","katimavik_hazeldean_3061","3061","general","average_monthly_shelter_costs_for_owned_dwellings","1398"
"1538","katimavik_hazeldean_3061","3061","general","number_of_tenant_households","815"
"1539","katimavik_hazeldean_3061","3061","general","percent_of_tenant_households_living_in_subsidized_housing","8"
"1540","katimavik_hazeldean_3061","3061","general","percent_of_renter_households_in_core_housing_need","20.3"
"1541","katimavik_hazeldean_3061","3061","general","median_monthly_shelter_costs_for_rented_dwellings","1510"
"1542","katimavik_hazeldean_3061","3061","general","average_monthly_shelter_costs_for_rented_dwellings","1488"
"1543","katimavik_hazeldean_3061","3061","general","average_size_of_census_families","2.9"
"1544","katimavik_hazeldean_3061","3061","general","percent_of_census_families_that_are_one_parent_families","0.1634757"
"1545","katimavik_hazeldean_3061","3061","general","number_of_one_parent_families","555"
"1546","katimavik_hazeldean_3061","3061","general","percent_of_all_census_families_that_are_one_parent_families","0.1634757"
"1547","katimavik_hazeldean_3061","3061","general","average_number_of_children_in_census_families_with_children","1.7"
"1548","katimavik_hazeldean_3061","3061","general","average_after_tax_income_of_all_economic_families","116800"
"1549","katimavik_hazeldean_3061","3061","general","average_after_tax_income_of_couple_with_children_economic_families","135000"
"1550","katimavik_hazeldean_3061","3061","general","average_after_tax_income_of_one_parent_economic_families","74800"
"1551","kinburn_3062","3062","general","number_of_children_living_in_one_parent_families","90"
"1552","kinburn_3062","3062","general","percent_of_children_living_in_one_parent_families","0.100558659"
"1553","kinburn_3062","3062","general","number_of_pop_living_alone_i_e_1_person_household","145"
"1554","kinburn_3062","3062","general","average_household_size","2.8"
"1555","kinburn_3062","3062","general","number_of_owner_households","905"
"1556","kinburn_3062","3062","general","percent_of_owner_households","0.932989691"
"1557","kinburn_3062","3062","general","percent_of_renter_households","0.067010309"
"1558","kinburn_3062","3062","general","percent_of_households_living_in_core_housing_need","0.05"
"1559","kinburn_3062","3062","general","number_of_households_living_in_core_housing_need","45"
"1560","kinburn_3062","3062","general","percent_of_owner_households_in_core_housing_need","4.2"
"1561","kinburn_3062","3062","general","median_monthly_shelter_costs_for_owned_dwellings","1440"
"1562","kinburn_3062","3062","general","average_monthly_shelter_costs_for_owned_dwellings","1484"
"1563","kinburn_3062","3062","general","number_of_tenant_households","60"
"1564","kinburn_3062","3062","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"1565","kinburn_3062","3062","general","percent_of_renter_households_in_core_housing_need","0"
"1566","kinburn_3062","3062","general","median_monthly_shelter_costs_for_rented_dwellings","1110"
"1567","kinburn_3062","3062","general","average_monthly_shelter_costs_for_rented_dwellings","1000"
"1568","kinburn_3062","3062","general","average_size_of_census_families","3.1"
"1569","kinburn_3062","3062","general","percent_of_census_families_that_are_one_parent_families","0.068322981"
"1570","kinburn_3062","3062","general","number_of_one_parent_families","55"
"1571","kinburn_3062","3062","general","percent_of_all_census_families_that_are_one_parent_families","0.068322981"
"1572","kinburn_3062","3062","general","average_number_of_children_in_census_families_with_children","1.8"
"1573","kinburn_3062","3062","general","average_after_tax_income_of_all_economic_families","120600"
"1574","kinburn_3062","3062","general","average_after_tax_income_of_couple_with_children_economic_families","136000"
"1575","kinburn_3062","3062","general","average_after_tax_income_of_one_parent_economic_families","74000"
"1576","laurentian_3063","3063","general","number_of_children_living_in_one_parent_families","695"
"1577","laurentian_3063","3063","general","percent_of_children_living_in_one_parent_families","0.220285261"
"1578","laurentian_3063","3063","general","number_of_pop_living_alone_i_e_1_person_household","1535"
"1579","laurentian_3063","3063","general","average_household_size","2.3"
"1580","laurentian_3063","3063","general","number_of_owner_households","2805"
"1581","laurentian_3063","3063","general","percent_of_owner_households","0.584375"
"1582","laurentian_3063","3063","general","percent_of_renter_households","0.415625"
"1583","laurentian_3063","3063","general","percent_of_households_living_in_core_housing_need","0.136315229"
"1584","laurentian_3063","3063","general","number_of_households_living_in_core_housing_need","640"
"1585","laurentian_3063","3063","general","percent_of_owner_households_in_core_housing_need","2.7"
"1586","laurentian_3063","3063","general","median_monthly_shelter_costs_for_owned_dwellings","1360"
"1587","laurentian_3063","3063","general","average_monthly_shelter_costs_for_owned_dwellings","1926"
"1588","laurentian_3063","3063","general","number_of_tenant_households","2000"
"1589","laurentian_3063","3063","general","percent_of_tenant_households_living_in_subsidized_housing","2.5"
"1590","laurentian_3063","3063","general","percent_of_renter_households_in_core_housing_need","29.7"
"1591","laurentian_3063","3063","general","median_monthly_shelter_costs_for_rented_dwellings","1310"
"1592","laurentian_3063","3063","general","average_monthly_shelter_costs_for_rented_dwellings","1394"
"1593","laurentian_3063","3063","general","average_size_of_census_families","2.9"
"1594","laurentian_3063","3063","general","percent_of_census_families_that_are_one_parent_families","0.153354633"
"1595","laurentian_3063","3063","general","number_of_one_parent_families","480"
"1596","laurentian_3063","3063","general","percent_of_all_census_families_that_are_one_parent_families","0.153354633"
"1597","laurentian_3063","3063","general","average_number_of_children_in_census_families_with_children","1.7"
"1598","laurentian_3063","3063","general","average_after_tax_income_of_all_economic_families","148200"
"1599","laurentian_3063","3063","general","average_after_tax_income_of_couple_with_children_economic_families","178000"
"1600","laurentian_3063","3063","general","average_after_tax_income_of_one_parent_economic_families","90800"
"1601",NA,NA,"general","number_of_children_living_in_one_parent_families",NA
"1602",NA,NA,"general","percent_of_children_living_in_one_parent_families",NA
"1603",NA,NA,"general","number_of_pop_living_alone_i_e_1_person_household",NA
"1604",NA,NA,"general","average_household_size",NA
"1605",NA,NA,"general","number_of_owner_households",NA
"1606",NA,NA,"general","percent_of_owner_households",NA
"1607",NA,NA,"general","percent_of_renter_households",NA
"1608",NA,NA,"general","percent_of_households_living_in_core_housing_need",NA
"1609",NA,NA,"general","number_of_households_living_in_core_housing_need",NA
"1610",NA,NA,"general","percent_of_owner_households_in_core_housing_need",NA
"1611",NA,NA,"general","median_monthly_shelter_costs_for_owned_dwellings",NA
"1612",NA,NA,"general","average_monthly_shelter_costs_for_owned_dwellings",NA
"1613",NA,NA,"general","number_of_tenant_households",NA
"1614",NA,NA,"general","percent_of_tenant_households_living_in_subsidized_housing",NA
"1615",NA,NA,"general","percent_of_renter_households_in_core_housing_need",NA
"1616",NA,NA,"general","median_monthly_shelter_costs_for_rented_dwellings",NA
"1617",NA,NA,"general","average_monthly_shelter_costs_for_rented_dwellings",NA
"1618",NA,NA,"general","average_size_of_census_families",NA
"1619",NA,NA,"general","percent_of_census_families_that_are_one_parent_families",NA
"1620",NA,NA,"general","number_of_one_parent_families",NA
"1621",NA,NA,"general","percent_of_all_census_families_that_are_one_parent_families",NA
"1622",NA,NA,"general","average_number_of_children_in_census_families_with_children",NA
"1623",NA,NA,"general","average_after_tax_income_of_all_economic_families",NA
"1624",NA,NA,"general","average_after_tax_income_of_couple_with_children_economic_families",NA
"1625",NA,NA,"general","average_after_tax_income_of_one_parent_economic_families",NA
"1626","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_children_living_in_one_parent_families","2180"
"1627","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_children_living_in_one_parent_families","0.418426104"
"1628","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_pop_living_alone_i_e_1_person_household","1880"
"1629","ledbury_heron_gate_ridgemont_3065","3065","general","average_household_size","2.5"
"1630","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_owner_households","1270"
"1631","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_owner_households","0.229864253"
"1632","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_renter_households","0.769230769"
"1633","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_households_living_in_core_housing_need","0.278765201"
"1634","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_households_living_in_core_housing_need","1490"
"1635","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_owner_households_in_core_housing_need","13.2"
"1636","ledbury_heron_gate_ridgemont_3065","3065","general","median_monthly_shelter_costs_for_owned_dwellings","1360"
"1637","ledbury_heron_gate_ridgemont_3065","3065","general","average_monthly_shelter_costs_for_owned_dwellings","1380"
"1638","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_tenant_households","4255"
"1639","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_tenant_households_living_in_subsidized_housing","31.4"
"1640","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_renter_households_in_core_housing_need","32.5"
"1641","ledbury_heron_gate_ridgemont_3065","3065","general","median_monthly_shelter_costs_for_rented_dwellings","1180"
"1642","ledbury_heron_gate_ridgemont_3065","3065","general","average_monthly_shelter_costs_for_rented_dwellings","1121"
"1643","ledbury_heron_gate_ridgemont_3065","3065","general","average_size_of_census_families","3.3"
"1644","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_census_families_that_are_one_parent_families","0.347893916"
"1645","ledbury_heron_gate_ridgemont_3065","3065","general","number_of_one_parent_families","1115"
"1646","ledbury_heron_gate_ridgemont_3065","3065","general","percent_of_all_census_families_that_are_one_parent_families","0.347893916"
"1647","ledbury_heron_gate_ridgemont_3065","3065","general","average_number_of_children_in_census_families_with_children","2.2"
"1648","ledbury_heron_gate_ridgemont_3065","3065","general","average_after_tax_income_of_all_economic_families","76000"
"1649","ledbury_heron_gate_ridgemont_3065","3065","general","average_after_tax_income_of_couple_with_children_economic_families","83000"
"1650","ledbury_heron_gate_ridgemont_3065","3065","general","average_after_tax_income_of_one_parent_economic_families","59900"
"1651","leslie_park_bruce_farm_3066","3066","general","number_of_children_living_in_one_parent_families","245"
"1652","leslie_park_bruce_farm_3066","3066","general","percent_of_children_living_in_one_parent_families","0.342657343"
"1653","leslie_park_bruce_farm_3066","3066","general","number_of_pop_living_alone_i_e_1_person_household","460"
"1654","leslie_park_bruce_farm_3066","3066","general","average_household_size","2.2"
"1655","leslie_park_bruce_farm_3066","3066","general","number_of_owner_households","990"
"1656","leslie_park_bruce_farm_3066","3066","general","percent_of_owner_households","0.733333333"
"1657","leslie_park_bruce_farm_3066","3066","general","percent_of_renter_households","0.266666667"
"1658","leslie_park_bruce_farm_3066","3066","general","percent_of_households_living_in_core_housing_need","0.096654275"
"1659","leslie_park_bruce_farm_3066","3066","general","number_of_households_living_in_core_housing_need","130"
"1660","leslie_park_bruce_farm_3066","3066","general","percent_of_owner_households_in_core_housing_need","7.6"
"1661","leslie_park_bruce_farm_3066","3066","general","median_monthly_shelter_costs_for_owned_dwellings","1320"
"1662","leslie_park_bruce_farm_3066","3066","general","average_monthly_shelter_costs_for_owned_dwellings","1336"
"1663","leslie_park_bruce_farm_3066","3066","general","number_of_tenant_households","365"
"1664","leslie_park_bruce_farm_3066","3066","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"1665","leslie_park_bruce_farm_3066","3066","general","percent_of_renter_households_in_core_housing_need","15.3"
"1666","leslie_park_bruce_farm_3066","3066","general","median_monthly_shelter_costs_for_rented_dwellings","1680"
"1667","leslie_park_bruce_farm_3066","3066","general","average_monthly_shelter_costs_for_rented_dwellings","1720"
"1668","leslie_park_bruce_farm_3066","3066","general","average_size_of_census_families","2.7"
"1669","leslie_park_bruce_farm_3066","3066","general","percent_of_census_families_that_are_one_parent_families","0.219512195"
"1670","leslie_park_bruce_farm_3066","3066","general","number_of_one_parent_families","180"
"1671","leslie_park_bruce_farm_3066","3066","general","percent_of_all_census_families_that_are_one_parent_families","0.219512195"
"1672","leslie_park_bruce_farm_3066","3066","general","average_number_of_children_in_census_families_with_children","1.6"
"1673","leslie_park_bruce_farm_3066","3066","general","average_after_tax_income_of_all_economic_families","106600"
"1674","leslie_park_bruce_farm_3066","3066","general","average_after_tax_income_of_couple_with_children_economic_families","116000"
"1675","leslie_park_bruce_farm_3066","3066","general","average_after_tax_income_of_one_parent_economic_families","84000"
"1676","lowertown_east_3067","3067","general","number_of_children_living_in_one_parent_families","855"
"1677","lowertown_east_3067","3067","general","percent_of_children_living_in_one_parent_families","0.513513514"
"1678","lowertown_east_3067","3067","general","number_of_pop_living_alone_i_e_1_person_household","1950"
"1679","lowertown_east_3067","3067","general","average_household_size","1.9"
"1680","lowertown_east_3067","3067","general","number_of_owner_households","510"
"1681","lowertown_east_3067","3067","general","percent_of_owner_households","0.140302613"
"1682","lowertown_east_3067","3067","general","percent_of_renter_households","0.858321871"
"1683","lowertown_east_3067","3067","general","percent_of_households_living_in_core_housing_need","0.20729927"
"1684","lowertown_east_3067","3067","general","number_of_households_living_in_core_housing_need","710"
"1685","lowertown_east_3067","3067","general","percent_of_owner_households_in_core_housing_need","6.1"
"1686","lowertown_east_3067","3067","general","median_monthly_shelter_costs_for_owned_dwellings","1500"
"1687","lowertown_east_3067","3067","general","average_monthly_shelter_costs_for_owned_dwellings","1720"
"1688","lowertown_east_3067","3067","general","number_of_tenant_households","3120"
"1689","lowertown_east_3067","3067","general","percent_of_tenant_households_living_in_subsidized_housing","38"
"1690","lowertown_east_3067","3067","general","percent_of_renter_households_in_core_housing_need","23.2"
"1691","lowertown_east_3067","3067","general","median_monthly_shelter_costs_for_rented_dwellings","1100"
"1692","lowertown_east_3067","3067","general","average_monthly_shelter_costs_for_rented_dwellings","1103"
"1693","lowertown_east_3067","3067","general","average_size_of_census_families","2.9"
"1694","lowertown_east_3067","3067","general","percent_of_census_families_that_are_one_parent_families","0.316901408"
"1695","lowertown_east_3067","3067","general","number_of_one_parent_families","450"
"1696","lowertown_east_3067","3067","general","percent_of_all_census_families_that_are_one_parent_families","0.316901408"
"1697","lowertown_east_3067","3067","general","average_number_of_children_in_census_families_with_children","2"
"1698","lowertown_east_3067","3067","general","average_after_tax_income_of_all_economic_families","86700"
"1699","lowertown_east_3067","3067","general","average_after_tax_income_of_couple_with_children_economic_families","98000"
"1700","lowertown_east_3067","3067","general","average_after_tax_income_of_one_parent_economic_families","62000"
"1701","lowertown_west_3068","3068","general","number_of_children_living_in_one_parent_families","205"
"1702","lowertown_west_3068","3068","general","percent_of_children_living_in_one_parent_families","0.5"
"1703","lowertown_west_3068","3068","general","number_of_pop_living_alone_i_e_1_person_household","1990"
"1704","lowertown_west_3068","3068","general","average_household_size","1.5"
"1705","lowertown_west_3068","3068","general","number_of_owner_households","1145"
"1706","lowertown_west_3068","3068","general","percent_of_owner_households","0.329971182"
"1707","lowertown_west_3068","3068","general","percent_of_renter_households","0.670028818"
"1708","lowertown_west_3068","3068","general","percent_of_households_living_in_core_housing_need","0.156534954"
"1709","lowertown_west_3068","3068","general","number_of_households_living_in_core_housing_need","515"
"1710","lowertown_west_3068","3068","general","percent_of_owner_households_in_core_housing_need","5.5"
"1711","lowertown_west_3068","3068","general","median_monthly_shelter_costs_for_owned_dwellings","1700"
"1712","lowertown_west_3068","3068","general","average_monthly_shelter_costs_for_owned_dwellings","1832"
"1713","lowertown_west_3068","3068","general","number_of_tenant_households","2330"
"1714","lowertown_west_3068","3068","general","percent_of_tenant_households_living_in_subsidized_housing","12"
"1715","lowertown_west_3068","3068","general","percent_of_renter_households_in_core_housing_need","20.5"
"1716","lowertown_west_3068","3068","general","median_monthly_shelter_costs_for_rented_dwellings","1300"
"1717","lowertown_west_3068","3068","general","average_monthly_shelter_costs_for_rented_dwellings","1346"
"1718","lowertown_west_3068","3068","general","average_size_of_census_families","2.2"
"1719","lowertown_west_3068","3068","general","percent_of_census_families_that_are_one_parent_families","0.131687243"
"1720","lowertown_west_3068","3068","general","number_of_one_parent_families","160"
"1721","lowertown_west_3068","3068","general","percent_of_all_census_families_that_are_one_parent_families","0.131687243"
"1722","lowertown_west_3068","3068","general","average_number_of_children_in_census_families_with_children","1.3"
"1723","lowertown_west_3068","3068","general","average_after_tax_income_of_all_economic_families","106800"
"1724","lowertown_west_3068","3068","general","average_after_tax_income_of_couple_with_children_economic_families","113000"
"1725","lowertown_west_3068","3068","general","average_after_tax_income_of_one_parent_economic_families","60400"
"1726","manor_park_3069","3069","general","number_of_children_living_in_one_parent_families","610"
"1727","manor_park_3069","3069","general","percent_of_children_living_in_one_parent_families","0.334246575"
"1728","manor_park_3069","3069","general","number_of_pop_living_alone_i_e_1_person_household","1840"
"1729","manor_park_3069","3069","general","average_household_size","1.9"
"1730","manor_park_3069","3069","general","number_of_owner_households","2040"
"1731","manor_park_3069","3069","general","percent_of_owner_households","0.480565371"
"1732","manor_park_3069","3069","general","percent_of_renter_households","0.520612485"
"1733","manor_park_3069","3069","general","percent_of_households_living_in_core_housing_need","0.170673077"
"1734","manor_park_3069","3069","general","number_of_households_living_in_core_housing_need","710"
"1735","manor_park_3069","3069","general","percent_of_owner_households_in_core_housing_need","7.5"
"1736","manor_park_3069","3069","general","median_monthly_shelter_costs_for_owned_dwellings","1280"
"1737","manor_park_3069","3069","general","average_monthly_shelter_costs_for_owned_dwellings","1596"
"1738","manor_park_3069","3069","general","number_of_tenant_households","2210"
"1739","manor_park_3069","3069","general","percent_of_tenant_households_living_in_subsidized_housing","27.8"
"1740","manor_park_3069","3069","general","percent_of_renter_households_in_core_housing_need","26.1"
"1741","manor_park_3069","3069","general","median_monthly_shelter_costs_for_rented_dwellings","1160"
"1742","manor_park_3069","3069","general","average_monthly_shelter_costs_for_rented_dwellings","1134"
"1743","manor_park_3069","3069","general","average_size_of_census_families","2.6"
"1744","manor_park_3069","3069","general","percent_of_census_families_that_are_one_parent_families","0.217977528"
"1745","manor_park_3069","3069","general","number_of_one_parent_families","485"
"1746","manor_park_3069","3069","general","percent_of_all_census_families_that_are_one_parent_families","0.217977528"
"1747","manor_park_3069","3069","general","average_number_of_children_in_census_families_with_children","1.5"
"1748","manor_park_3069","3069","general","average_after_tax_income_of_all_economic_families","101800"
"1749","manor_park_3069","3069","general","average_after_tax_income_of_couple_with_children_economic_families","111000"
"1750","manor_park_3069","3069","general","average_after_tax_income_of_one_parent_economic_families","59800"
"1751","manotick_3070","3070","general","number_of_children_living_in_one_parent_families","375"
"1752","manotick_3070","3070","general","percent_of_children_living_in_one_parent_families","0.114854518"
"1753","manotick_3070","3070","general","number_of_pop_living_alone_i_e_1_person_household","600"
"1754","manotick_3070","3070","general","average_household_size","2.7"
"1755","manotick_3070","3070","general","number_of_owner_households","3550"
"1756","manotick_3070","3070","general","percent_of_owner_households","0.929319372"
"1757","manotick_3070","3070","general","percent_of_renter_households","0.070680628"
"1758","manotick_3070","3070","general","percent_of_households_living_in_core_housing_need","0.038873995"
"1759","manotick_3070","3070","general","number_of_households_living_in_core_housing_need","145"
"1760","manotick_3070","3070","general","percent_of_owner_households_in_core_housing_need","2.6"
"1761","manotick_3070","3070","general","median_monthly_shelter_costs_for_owned_dwellings","1490"
"1762","manotick_3070","3070","general","average_monthly_shelter_costs_for_owned_dwellings","1978"
"1763","manotick_3070","3070","general","number_of_tenant_households","270"
"1764","manotick_3070","3070","general","percent_of_tenant_households_living_in_subsidized_housing","13"
"1765","manotick_3070","3070","general","percent_of_renter_households_in_core_housing_need","22.4"
"1766","manotick_3070","3070","general","median_monthly_shelter_costs_for_rented_dwellings","1620"
"1767","manotick_3070","3070","general","average_monthly_shelter_costs_for_rented_dwellings","1860"
"1768","manotick_3070","3070","general","average_size_of_census_families","2.9"
"1769","manotick_3070","3070","general","percent_of_census_families_that_are_one_parent_families","0.078220859"
"1770","manotick_3070","3070","general","number_of_one_parent_families","255"
"1771","manotick_3070","3070","general","percent_of_all_census_families_that_are_one_parent_families","0.078220859"
"1772","manotick_3070","3070","general","average_number_of_children_in_census_families_with_children","1.8"
"1773","manotick_3070","3070","general","average_after_tax_income_of_all_economic_families","166600"
"1774","manotick_3070","3070","general","average_after_tax_income_of_couple_with_children_economic_families","172000"
"1775","manotick_3070","3070","general","average_after_tax_income_of_one_parent_economic_families","103000"
"1776","marlborough_3071","3071","general","number_of_children_living_in_one_parent_families","100"
"1777","marlborough_3071","3071","general","percent_of_children_living_in_one_parent_families","0.147058824"
"1778","marlborough_3071","3071","general","number_of_pop_living_alone_i_e_1_person_household","125"
"1779","marlborough_3071","3071","general","average_household_size","2.7"
"1780","marlborough_3071","3071","general","number_of_owner_households","760"
"1781","marlborough_3071","3071","general","percent_of_owner_households","0.904761905"
"1782","marlborough_3071","3071","general","percent_of_renter_households","0.095238095"
"1783","marlborough_3071","3071","general","percent_of_households_living_in_core_housing_need","0.06918239"
"1784","marlborough_3071","3071","general","number_of_households_living_in_core_housing_need","55"
"1785","marlborough_3071","3071","general","percent_of_owner_households_in_core_housing_need","6.9"
"1786","marlborough_3071","3071","general","median_monthly_shelter_costs_for_owned_dwellings","1340"
"1787","marlborough_3071","3071","general","average_monthly_shelter_costs_for_owned_dwellings","1448"
"1788","marlborough_3071","3071","general","number_of_tenant_households","75"
"1789","marlborough_3071","3071","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"1790","marlborough_3071","3071","general","percent_of_renter_households_in_core_housing_need","0"
"1791","marlborough_3071","3071","general","median_monthly_shelter_costs_for_rented_dwellings","1120"
"1792","marlborough_3071","3071","general","average_monthly_shelter_costs_for_rented_dwellings","1120"
"1793","marlborough_3071","3071","general","average_size_of_census_families","2.8"
"1794","marlborough_3071","3071","general","percent_of_census_families_that_are_one_parent_families","0.127659574"
"1795","marlborough_3071","3071","general","number_of_one_parent_families","90"
"1796","marlborough_3071","3071","general","percent_of_all_census_families_that_are_one_parent_families","0.127659574"
"1797","marlborough_3071","3071","general","average_number_of_children_in_census_families_with_children","1.8"
"1798","marlborough_3071","3071","general","average_after_tax_income_of_all_economic_families","125600"
"1799","marlborough_3071","3071","general","average_after_tax_income_of_couple_with_children_economic_families","137000"
"1800","marlborough_3071","3071","general","average_after_tax_income_of_one_parent_economic_families","108000"
"1801","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_children_living_in_one_parent_families","135"
"1802","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_children_living_in_one_parent_families","0.160714286"
"1803","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_pop_living_alone_i_e_1_person_household","200"
"1804","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_household_size","2.6"
"1805","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_owner_households","1085"
"1806","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_owner_households","0.951754386"
"1807","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_renter_households","0.052631579"
"1808","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_households_living_in_core_housing_need","0.048672566"
"1809","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_households_living_in_core_housing_need","55"
"1810","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_owner_households_in_core_housing_need","4.7"
"1811","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","median_monthly_shelter_costs_for_owned_dwellings","1120"
"1812","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_monthly_shelter_costs_for_owned_dwellings","1588"
"1813","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_tenant_households","60"
"1814","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"1815","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_renter_households_in_core_housing_need","0"
"1816","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","median_monthly_shelter_costs_for_rented_dwellings","1900"
"1817","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_monthly_shelter_costs_for_rented_dwellings","1850"
"1818","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_size_of_census_families","2.8"
"1819","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_census_families_that_are_one_parent_families","0.102150538"
"1820","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","number_of_one_parent_families","95"
"1821","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","percent_of_all_census_families_that_are_one_parent_families","0.102150538"
"1822","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_number_of_children_in_census_families_with_children","1.7"
"1823","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_after_tax_income_of_all_economic_families","154000"
"1824","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_after_tax_income_of_couple_with_children_economic_families","170000"
"1825","merivale_gardens_grenfell_glen_pineglen_country_place_3072","3072","general","average_after_tax_income_of_one_parent_economic_families","114000"
"1826","metcalfe_3073","3073","general","number_of_children_living_in_one_parent_families","235"
"1827","metcalfe_3073","3073","general","percent_of_children_living_in_one_parent_families","0.126344086"
"1828","metcalfe_3073","3073","general","number_of_pop_living_alone_i_e_1_person_household","315"
"1829","metcalfe_3073","3073","general","average_household_size","2.7"
"1830","metcalfe_3073","3073","general","number_of_owner_households","1890"
"1831","metcalfe_3073","3073","general","percent_of_owner_households","0.88317757"
"1832","metcalfe_3073","3073","general","percent_of_renter_households","0.114485981"
"1833","metcalfe_3073","3073","general","percent_of_households_living_in_core_housing_need","0.050847458"
"1834","metcalfe_3073","3073","general","number_of_households_living_in_core_housing_need","105"
"1835","metcalfe_3073","3073","general","percent_of_owner_households_in_core_housing_need","2.2"
"1836","metcalfe_3073","3073","general","median_monthly_shelter_costs_for_owned_dwellings","1620"
"1837","metcalfe_3073","3073","general","average_monthly_shelter_costs_for_owned_dwellings","1670"
"1838","metcalfe_3073","3073","general","number_of_tenant_households","240"
"1839","metcalfe_3073","3073","general","percent_of_tenant_households_living_in_subsidized_housing","14.6"
"1840","metcalfe_3073","3073","general","percent_of_renter_households_in_core_housing_need","28.9"
"1841","metcalfe_3073","3073","general","median_monthly_shelter_costs_for_rented_dwellings","1210"
"1842","metcalfe_3073","3073","general","average_monthly_shelter_costs_for_rented_dwellings","1180"
"1843","metcalfe_3073","3073","general","average_size_of_census_families","2.9"
"1844","metcalfe_3073","3073","general","percent_of_census_families_that_are_one_parent_families","0.096685083"
"1845","metcalfe_3073","3073","general","number_of_one_parent_families","175"
"1846","metcalfe_3073","3073","general","percent_of_all_census_families_that_are_one_parent_families","0.096685083"
"1847","metcalfe_3073","3073","general","average_number_of_children_in_census_families_with_children","1.8"
"1848","metcalfe_3073","3073","general","average_after_tax_income_of_all_economic_families","126800"
"1849","metcalfe_3073","3073","general","average_after_tax_income_of_couple_with_children_economic_families","140000"
"1850","metcalfe_3073","3073","general","average_after_tax_income_of_one_parent_economic_families","96000"
"1851","munster_ashton_3075","3075","general","number_of_children_living_in_one_parent_families","165"
"1852","munster_ashton_3075","3075","general","percent_of_children_living_in_one_parent_families","0.142857143"
"1853","munster_ashton_3075","3075","general","number_of_pop_living_alone_i_e_1_person_household","230"
"1854","munster_ashton_3075","3075","general","average_household_size","2.7"
"1855","munster_ashton_3075","3075","general","number_of_owner_households","1355"
"1856","munster_ashton_3075","3075","general","percent_of_owner_households","0.931271478"
"1857","munster_ashton_3075","3075","general","percent_of_renter_households","0.068728522"
"1858","munster_ashton_3075","3075","general","percent_of_households_living_in_core_housing_need","0.054347826"
"1859","munster_ashton_3075","3075","general","number_of_households_living_in_core_housing_need","75"
"1860","munster_ashton_3075","3075","general","percent_of_owner_households_in_core_housing_need","5"
"1861","munster_ashton_3075","3075","general","median_monthly_shelter_costs_for_owned_dwellings","1570"
"1862","munster_ashton_3075","3075","general","average_monthly_shelter_costs_for_owned_dwellings","1708"
"1863","munster_ashton_3075","3075","general","number_of_tenant_households","100"
"1864","munster_ashton_3075","3075","general","percent_of_tenant_households_living_in_subsidized_housing","0"
"1865","munster_ashton_3075","3075","general","percent_of_renter_households_in_core_housing_need","0"
