ONS_ID,name,value,value_round
3046,number_self_identified_as_southeast_asian,0,0
3046,number_self_identified_as_west_asian,0,0
3046,number_self_identified_as_korean,0,0
3046,number_self_identified_as_japanese,0,0
3046,number_self_identified_with_other_visible_minority,0,0
3046,number_self_identified_with_multiple_visible_minorities,0,0
3046,number_of_people_who_are_non_racialized,3870,3870
3046,percent_self_identified_as_south_asian,0.013801756587202,0.0138
3046,percent_self_identified_as_chinese,0.00627352572145545,0.0063
3046,percent_self_identified_as_black,0.00376411543287327,0.0038
3046,percent_self_identified_as_filipino,0,0
3046,percent_self_identified_as_arab,0,0
3046,percent_self_identified_as_latin_american,0,0
3046,percent_self_identified_as_southeast_asian,0,0
3046,percent_self_identified_as_west_asian,0,0
3046,percent_self_identified_as_korean,0,0
3046,percent_self_identified_as_japanese,0,0
3046,percent_self_identified_with_other_visible_minority,0,0
3046,percent_self_identified_with_multiple_visible_minorities,0,0
3046,percent_of_people_who_are_non_racialized,0.9711417816813048,0.9711
3046,number_households_2020_at_income_under_10_000,0,0
3046,number_households_2020_at_income_10_000_19_999,15,15
3046,number_households_2020_at_income_20_000_to_29_999,70,70
3046,number_households_2020_at_income_30_000_to_39_999,70,70
3046,number_households_2020_at_income_40_000_to_49_999,105,105
3046,number_households_2020_at_income_50_000_to_59_999,115,115
3046,number_households_2020_at_income_60_000_to_69_999,110,110
3046,number_households_2020_at_income_70_000_to_79_999,135,135
3046,number_households_2020_at_income_80_000_to_89_999,90,90
3046,number_households_2020_at_income_90_000_to_99_999,115,115
3046,number_households_2020_at_income_100_000_to_124_999,240,240
3046,number_households_2020_at_income_125_000_to_149_999,165,165
3046,number_households_2020_at_income_150_000_and_over,340,340
3046,percent_households_2020_at_income_under_10_000,0,0
3046,percent_households_2020_at_income_10_000_19_999,0.009375,0.0094
3046,percent_households_2020_at_income_20_000_to_29_999,0.04375,0.0437
3046,percent_households_2020_at_income_30_000_to_39_999,0.04375,0.0437
3046,percent_households_2020_at_income_40_000_to_49_999,0.065625,0.0656
3046,percent_households_2020_at_income_50_000_to_59_999,0.071875,0.0719
3046,percent_households_2020_at_income_60_000_to_69_999,0.06875,0.0688
3046,percent_households_2020_at_income_70_000_to_79_999,0.084375,0.0844
3046,percent_households_2020_at_income_80_000_to_89_999,0.05625,0.0562
3046,percent_households_2020_at_income_90_000_to_99_999,0.071875,0.0719
3046,percent_households_2020_at_income_100_000_to_124_999,0.15,0.15
3046,percent_households_2020_at_income_125_000_to_149_999,0.103125,0.1031
3046,percent_households_2020_at_income_150_000_and_over,0.2125,0.2125
3046,number_households_not_suitable_overcrowded,20,20
3046,percent_households_not_suitable_overcrowded,0.0125,0.0125
3046,number_households_with_major_repairs_needed,115,115
3046,percent_households_with_major_repairs_needed,0.071875,0.0719
3046,percent_of_tenant_households_in_subsidized_housing,0,0
3046,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,23.8,23.8
3046,percent_of_owner_households_with_a_mortgage,59.2,59.2
3046,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,11.8,11.8
3047,total_population,13255,13255
3047,number_of_youth_age_15_24,1905,1905
3047,percent_of_of_pop_that_are_youth_age_15_24,0.14371935118823084,0.1437
3047,percent_of_pop_that_are_seniors_65,0.1980384760467748,0.198
3047,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0.02264150943396226,0.0226
3047,percent_of_pop_that_are_immigrants,0.17358490566037735,0.1736
3047,percent_of_pop_that_are_indigenous,0.01698113207547169,0.017
3047,percent_of_pop_that_are_fn,0.01094339622641509,0.0109
3047,percent_of_pop_that_are_metis,0.00377358490566037,0.0038
3047,percent_of_pop_that_are_inuit,0.00113207547169811,0.0011
3047,percent_of_pop_that_are_racialized,0.14226415094339623,0.1423
3047,percent_of_pop_that_are_refugees,0.00980761976612599,0.0098
3047,percent_of_immigrants_that_are_refugees,0.08996539792387544,0.09
3047,percent_of_renter_households,0.5132192846034215,0.5132
3047,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.00678989060731799,0.0068
3047,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.02239328201539538,0.0224
3047,percent_of_pop_living_alone,0.18709920784609585,0.1871
3047,percent_of_census_families_that_are_one_parent_families,0.11255411255411256,0.1126
3047,unemployment_rate,9.8,9.8
3047,average_after_tax_income_in_2020_among_recipients,66500,66500
3047,average_market_income_in_2020_among_recipients,87600,87600
3047,average_after_tax_income_in_2019_among_recipients,65800,65800
3047,average_market_income_in_2019_among_recipients,86800,86800
3047,percent_of_income_from_government_transfers_2019,4.9,4.9
3047,percent_of_income_from_government_transfers_2020,7.4,7.4
3047,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.8999300209937019,0.8999
3047,number_of_refugees,130,130
3047,percent_of_households_living_in_core_housing_need,0.09493161705551086,0.0949
3047,number_of_households_living_in_core_housing_need,590,590
3047,percent_of_owner_households_in_core_housing_need,3.2,3.2
3047,percent_of_renter_households_in_core_housing_need,15.8,15.8
3047,percent_of_owner_households,0.4867807153965785,0.4868
3047,number_of_people_in_low_income_based_on_lim_at,1010,1010
3047,percent_of_people_in_low_income_based_on_lim_at,0.07622641509433963,0.0762
3047,number_of_people_0_17_in_low_income_based_on_lim_at,65,65
3047,percent_of_people_0_17_in_low_income_based_on_lim_at,0.03282828282828283,0.0328
3047,number_of_people_18_64_in_low_income_based_on_lim_at,715,715
3047,percent_of_people_18_64_in_low_income_based_on_lim_at,0.08270676691729323,0.0827
3047,number_of_people_65_in_low_income_based_on_lim_at,225,225
3047,percent_of_people_65_in_low_income_based_on_lim_at,0.08555133079847908,0.0856
3047,number_living_alone,2480,2480
3047,number_of_one_parent_families,390,390
3047,average_after_tax_income_of_one_parent_economic_families,95200,95200
3047,average_after_tax_income_of_all_economic_families,159400,159400
3047,average_after_tax_income_of_couple_with_children_economic_families,198000,198000
3047,average_age_of_the_population,42.4,42.4
3047,median_age_of_the_population,41.2,41.2
3047,number_of_seniors_65,19.8,19.8
3047,number_of_children_living_in_one_parent_families,540,540
3047,percent_of_children_living_in_one_parent_families,0.1806020066889632,0.1806
3047,number_of_people_who_are_indigenous,225,225
3047,number_of_people_who_are_fn,145,145
3047,number_of_people_who_are_metis,50,50
3047,number_of_people_who_are_inuit,15,15
3047,number_of_immigrants,2300,2300
3047,number_of_recent_immigrants_arr_2016_2021,300,300
3047,average_household_size,2.1,2.1
3047,average_number_of_children_in_census_families_with_children,1.8,1.8
3047,number_of_people_with_knowledge_of_neither_english_nor_french,90,90
3047,number_of_people_with_french_as_a_language_most_spoken_at_home,840,840
3047,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.06337231233496794,0.0634
3047,number_of_people_with_knowledge_of_only_french_as_an_official_language,60,60
3047,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.00452659373821199,0.0045
3047,average_size_of_census_families,2.8,2.8
3047,number_of_workers_age_15_who_commute_by_car_truck_or_van,1795,1795
3047,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.5540123456790124,0.554
3047,number_of_workers_age_15_who_commute_by_public_transit,285,285
3047,percent_of_workers_age_15_who_commute_by_public_transit,0.08796296296296297,0.088
3047,number_of_workers_age_15_who_commute_by_walking,770,770
3047,percent_of_workers_age_15_who_commute_by_walking,0.23765432098765432,0.2377
3047,number_of_workers_age_15_who_commute_by_bicycle,235,235
3047,percent_of_workers_age_15_who_commute_by_bicycle,0.07253086419753087,0.0725
3047,number_of_workers_age_15_who_commute_by_other_means,155,155
3047,percent_of_workers_age_15_who_commute_by_other_means,0.0478395061728395,0.0478
3047,number_of_workers_age_15_who_work_at_home,4005,4005
3047,percent_of_workers_age_15_who_work_at_home,4005,4005
3047,number_of_workers_age_15_who_have_no_fixed_workplace_address,320,320
3047,percent_of_workers_age_15_who_have_no_fixed_workplace_address,320,320
3047,average_monthly_shelter_costs_for_rented_dwellings,1584,1584
3047,median_monthly_shelter_costs_for_rented_dwellings,1430,1430
3047,average_monthly_shelter_costs_for_owned_dwellings,2184,2184
3047,median_monthly_shelter_costs_for_owned_dwellings,1660,1660
3047,percent_of_people_age_25_64_with_a_high_school_diploma,0.9783065080475856,0.9783
3047,percent_of_workers_who_commute_for_60_minutes_and_over,0.0324074074074074,0.0324
3047,number_of_people_who_are_racialized,1885,1885
3047,number_self_identified_as_south_asian,335,335
3047,number_self_identified_as_chinese,500,500
3047,number_self_identified_as_black,280,280
3047,number_self_identified_as_filipino,65,65
3047,number_self_identified_as_arab,165,165
3047,number_self_identified_as_latin_american,140,140
3047,number_self_identified_as_southeast_asian,95,95
3047,number_self_identified_as_west_asian,110,110
3047,number_self_identified_as_korean,50,50
3047,number_self_identified_as_japanese,30,30
3047,number_self_identified_with_other_visible_minority,25,25
3047,number_self_identified_with_multiple_visible_minorities,90,90
3047,number_of_people_who_are_non_racialized,11370,11370
3047,percent_self_identified_as_south_asian,0.02528301886792452,0.0253
3047,percent_self_identified_as_chinese,0.03773584905660377,0.0377
3047,percent_self_identified_as_black,0.02113207547169811,0.0211
3047,percent_self_identified_as_filipino,0.00490566037735849,0.0049
3047,percent_self_identified_as_arab,0.01245283018867924,0.0125
3047,percent_self_identified_as_latin_american,0.01056603773584905,0.0106
3047,percent_self_identified_as_southeast_asian,0.00716981132075471,0.0072
3047,percent_self_identified_as_west_asian,0.00830188679245283,0.0083
3047,percent_self_identified_as_korean,0.00377358490566037,0.0038
3047,percent_self_identified_as_japanese,0.00226415094339622,0.0023
3047,percent_self_identified_with_other_visible_minority,0.00188679245283018,0.0019
3047,percent_self_identified_with_multiple_visible_minorities,0.00679245283018867,0.0068
3047,percent_of_people_who_are_non_racialized,0.8581132075471698,0.8581
3047,number_households_2020_at_income_under_10_000,130,130
3047,number_households_2020_at_income_10_000_19_999,185,185
3047,number_households_2020_at_income_20_000_to_29_999,345,345
3047,number_households_2020_at_income_30_000_to_39_999,435,435
3047,number_households_2020_at_income_40_000_to_49_999,390,390
3047,number_households_2020_at_income_50_000_to_59_999,500,500
3047,number_households_2020_at_income_60_000_to_69_999,465,465
3047,number_households_2020_at_income_70_000_to_79_999,475,475
3047,number_households_2020_at_income_80_000_to_89_999,330,330
3047,number_households_2020_at_income_90_000_to_99_999,270,270
3047,number_households_2020_at_income_100_000_to_124_999,720,720
3047,number_households_2020_at_income_125_000_to_149_999,595,595
3047,number_households_2020_at_income_150_000_and_over,1595,1595
3047,percent_households_2020_at_income_under_10_000,0.02021772939346812,0.0202
3047,percent_households_2020_at_income_10_000_19_999,0.02877138413685847,0.0288
3047,percent_households_2020_at_income_20_000_to_29_999,0.05365474339035769,0.0537
3047,percent_households_2020_at_income_30_000_to_39_999,0.06765163297045101,0.0677
3047,percent_households_2020_at_income_40_000_to_49_999,0.06065318818040435,0.0607
3047,percent_households_2020_at_income_50_000_to_59_999,0.07776049766718507,0.0778
3047,percent_households_2020_at_income_60_000_to_69_999,0.07231726283048212,0.0723
3047,percent_households_2020_at_income_70_000_to_79_999,0.07387247278382582,0.0739
3047,percent_households_2020_at_income_80_000_to_89_999,0.05132192846034215,0.0513
3047,percent_households_2020_at_income_90_000_to_99_999,0.04199066874027993,0.042
3047,percent_households_2020_at_income_100_000_to_124_999,0.1119751166407465,0.112
3047,percent_households_2020_at_income_125_000_to_149_999,0.09253499222395024,0.0925
3047,percent_households_2020_at_income_150_000_and_over,0.24805598755832037,0.2481
3047,number_households_not_suitable_overcrowded,215,215
3047,percent_households_not_suitable_overcrowded,0.03343701399688958,0.0334
3047,number_households_with_major_repairs_needed,520,520
3047,percent_households_with_major_repairs_needed,0.08087091757387248,0.0809
3047,percent_of_tenant_households_in_subsidized_housing,3.3,3.3
3047,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,35.7,35.7
3047,percent_of_owner_households_with_a_mortgage,47.4,47.4
3047,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,11.8,11.8
3048,total_population,12270,12270
3048,number_of_youth_age_15_24,1045,1045
3048,percent_of_of_pop_that_are_youth_age_15_24,0.08516707416462918,0.0852
3048,percent_of_pop_that_are_seniors_65,0.14710676446617768,0.1471
3048,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0.0550346514472075,0.055
3048,percent_of_pop_that_are_immigrants,0.232776192417448,0.2328
3048,percent_of_pop_that_are_indigenous,0.03220546269873624,0.0322
3048,percent_of_pop_that_are_fn,0.022013860578883,0.022
3048,percent_of_pop_that_are_metis,0.00937627395026498,0.0094
3048,percent_of_pop_that_are_inuit,0,0
3048,percent_of_pop_that_are_racialized,0.2727272727272727,0.2727
3048,percent_of_pop_that_are_refugees,0.0387123064384678,0.0387
3048,percent_of_immigrants_that_are_refugees,0.1919191919191919,0.1919
3048,percent_of_renter_households,0.1841541755888651,0.1842
3048,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.01140994295028524,0.0114
3048,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.05286024619840695,0.0529
3048,percent_of_pop_living_alone,0.0778321108394458,0.0778
3048,percent_of_census_families_that_are_one_parent_families,0.1717032967032967,0.1717
3048,unemployment_rate,9.6,9.6
3048,average_after_tax_income_in_2020_among_recipients,48120,48120
3048,average_market_income_in_2020_among_recipients,52600,52600
3048,average_after_tax_income_in_2019_among_recipients,45880,45880
3048,average_market_income_in_2019_among_recipients,51850,51850
3048,percent_of_income_from_government_transfers_2019,10.9,10.9
3048,percent_of_income_from_government_transfers_2020,14.8,14.8
3048,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.7487328023171614,0.7487
3048,number_of_refugees,475,475
3048,percent_of_households_living_in_core_housing_need,0.06616052060737528,0.0662
3048,number_of_households_living_in_core_housing_need,305,305
3048,percent_of_owner_households_in_core_housing_need,4.2,4.2
3048,percent_of_renter_households_in_core_housing_need,18.1,18.1
3048,percent_of_owner_households,0.816916488222698,0.8169
3048,number_of_people_in_low_income_based_on_lim_at,720,720
3048,percent_of_people_in_low_income_based_on_lim_at,0.05870362821035466,0.0587
3048,number_of_people_0_17_in_low_income_based_on_lim_at,230,230
3048,percent_of_people_0_17_in_low_income_based_on_lim_at,0.08084358523725835,0.0808
3048,number_of_people_18_64_in_low_income_based_on_lim_at,375,375
3048,percent_of_people_18_64_in_low_income_based_on_lim_at,0.04918032786885246,0.0492
3048,number_of_people_65_in_low_income_based_on_lim_at,115,115
3048,percent_of_people_65_in_low_income_based_on_lim_at,0.06388888888888888,0.0639
3048,number_living_alone,955,955
3048,number_of_one_parent_families,625,625
3048,average_after_tax_income_of_one_parent_economic_families,81600,81600
3048,average_after_tax_income_of_all_economic_families,107600,107600
3048,average_after_tax_income_of_couple_with_children_economic_families,116000,116000
3048,average_age_of_the_population,38.9,38.9
3048,median_age_of_the_population,38,38
3048,number_of_seniors_65,14.7,14.7
3048,number_of_children_living_in_one_parent_families,920,920
3048,percent_of_children_living_in_one_parent_families,0.23028785982478095,0.2303
3048,number_of_people_who_are_indigenous,395,395
3048,number_of_people_who_are_fn,270,270
3048,number_of_people_who_are_metis,115,115
3048,number_of_people_who_are_inuit,0,0
3048,number_of_immigrants,2855,2855
3048,number_of_recent_immigrants_arr_2016_2021,675,675
3048,average_household_size,2.6,2.6
3048,average_number_of_children_in_census_families_with_children,1.7,1.7
3048,number_of_people_with_knowledge_of_neither_english_nor_french,140,140
3048,number_of_people_with_french_as_a_language_most_spoken_at_home,410,410
3048,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.03341483292583537,0.0334
3048,number_of_people_with_knowledge_of_only_french_as_an_official_language,80,80
3048,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.00651996740016299,0.0065
3048,average_size_of_census_families,2.9,2.9
3048,number_of_workers_age_15_who_commute_by_car_truck_or_van,3170,3170
3048,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.8684931506849315,0.8685
3048,number_of_workers_age_15_who_commute_by_public_transit,190,190
3048,percent_of_workers_age_15_who_commute_by_public_transit,0.05205479452054794,0.0521
3048,number_of_workers_age_15_who_commute_by_walking,175,175
3048,percent_of_workers_age_15_who_commute_by_walking,0.04794520547945205,0.0479
3048,number_of_workers_age_15_who_commute_by_bicycle,15,15
3048,percent_of_workers_age_15_who_commute_by_bicycle,0.00410958904109589,0.0041
3048,number_of_workers_age_15_who_commute_by_other_means,105,105
3048,percent_of_workers_age_15_who_commute_by_other_means,0.02876712328767123,0.0288
3048,number_of_workers_age_15_who_work_at_home,2260,2260
3048,percent_of_workers_age_15_who_work_at_home,2260,2260
3048,number_of_workers_age_15_who_have_no_fixed_workplace_address,555,555
3048,percent_of_workers_age_15_who_have_no_fixed_workplace_address,555,555
3048,average_monthly_shelter_costs_for_rented_dwellings,1520,1520
3048,median_monthly_shelter_costs_for_rented_dwellings,1640,1640
3048,average_monthly_shelter_costs_for_owned_dwellings,1454,1454
3048,median_monthly_shelter_costs_for_owned_dwellings,1550,1550
3048,percent_of_people_age_25_64_with_a_high_school_diploma,0.9478638667632152,0.9479
3048,percent_of_workers_who_commute_for_60_minutes_and_over,0.04794520547945205,0.0479
3048,number_of_people_who_are_racialized,3345,3345
3048,number_self_identified_as_south_asian,820,820
3048,number_self_identified_as_chinese,310,310
3048,number_self_identified_as_black,835,835
3048,number_self_identified_as_filipino,230,230
3048,number_self_identified_as_arab,325,325
3048,number_self_identified_as_latin_american,145,145
3048,number_self_identified_as_southeast_asian,200,200
3048,number_self_identified_as_west_asian,185,185
3048,number_self_identified_as_korean,95,95
3048,number_self_identified_as_japanese,35,35
3048,number_self_identified_with_other_visible_minority,25,25
3048,number_self_identified_with_multiple_visible_minorities,145,145
3048,number_of_people_who_are_non_racialized,8925,8925
3048,percent_self_identified_as_south_asian,0.06685690990623726,0.0669
3048,percent_self_identified_as_chinese,0.02527517325723603,0.0253
3048,percent_self_identified_as_black,0.06807990216061965,0.0681
3048,percent_self_identified_as_filipino,0.01875254790052996,0.0188
3048,percent_self_identified_as_arab,0.02649816551161842,0.0265
3048,percent_self_identified_as_latin_american,0.01182225845902975,0.0118
3048,percent_self_identified_as_southeast_asian,0.01630656339176518,0.0163
3048,percent_self_identified_as_west_asian,0.01508357113738279,0.0151
3048,percent_self_identified_as_korean,0.00774561761108846,0.0077
3048,percent_self_identified_as_japanese,0.0028536485935589,0.0029
3048,percent_self_identified_with_other_visible_minority,0.00203832042397064,0.002
3048,percent_self_identified_with_multiple_visible_minorities,0.01182225845902975,0.0118
3048,percent_of_people_who_are_non_racialized,0.7276803913575214,0.7277
3048,number_households_2020_at_income_under_10_000,40,40
3048,number_households_2020_at_income_10_000_19_999,65,65
3048,number_households_2020_at_income_20_000_to_29_999,105,105
3048,number_households_2020_at_income_30_000_to_39_999,160,160
3048,number_households_2020_at_income_40_000_to_49_999,365,365
3048,number_households_2020_at_income_50_000_to_59_999,285,285
3048,number_households_2020_at_income_60_000_to_69_999,375,375
3048,number_households_2020_at_income_70_000_to_79_999,395,395
3048,number_households_2020_at_income_80_000_to_89_999,415,415
3048,number_households_2020_at_income_90_000_to_99_999,420,420
3048,number_households_2020_at_income_100_000_to_124_999,870,870
3048,number_households_2020_at_income_125_000_to_149_999,570,570
3048,number_households_2020_at_income_150_000_and_over,595,595
3048,percent_households_2020_at_income_under_10_000,0.00856531049250535,0.0086
3048,percent_households_2020_at_income_10_000_19_999,0.01391862955032119,0.0139
3048,percent_households_2020_at_income_20_000_to_29_999,0.02248394004282655,0.0225
3048,percent_households_2020_at_income_30_000_to_39_999,0.03426124197002141,0.0343
3048,percent_households_2020_at_income_40_000_to_49_999,0.07815845824411134,0.0782
3048,percent_households_2020_at_income_50_000_to_59_999,0.06102783725910064,0.061
3048,percent_households_2020_at_income_60_000_to_69_999,0.08029978586723768,0.0803
3048,percent_households_2020_at_income_70_000_to_79_999,0.08458244111349036,0.0846
3048,percent_households_2020_at_income_80_000_to_89_999,0.08886509635974305,0.0889
3048,percent_households_2020_at_income_90_000_to_99_999,0.08993576017130621,0.0899
3048,percent_households_2020_at_income_100_000_to_124_999,0.18629550321199145,0.1863
3048,percent_households_2020_at_income_125_000_to_149_999,0.12205567451820128,0.1221
3048,percent_households_2020_at_income_150_000_and_over,0.12740899357601712,0.1274
3048,number_households_not_suitable_overcrowded,195,195
3048,percent_households_not_suitable_overcrowded,0.0417558886509636,0.0418
3048,number_households_with_major_repairs_needed,165,165
3048,percent_households_with_major_repairs_needed,0.03533190578158458,0.0353
3048,percent_of_tenant_households_in_subsidized_housing,8.2,8.2
3048,percent_of_tenant_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,25.3,25.3
3048,percent_of_owner_households_with_a_mortgage,68.9,68.9
3048,percent_of_owner_households_spending_30_percent_or_more_of_its_income_on_shelter_costs,9.8,9.8
3049,total_population,10540,10540
3049,number_of_youth_age_15_24,1215,1215
3049,percent_of_of_pop_that_are_youth_age_15_24,0.11527514231499052,0.1153
3049,percent_of_pop_that_are_seniors_65,0.1527514231499051,0.1528
3049,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,0.01138519924098671,0.0114
3049,percent_of_pop_that_are_immigrants,0.15370018975332067,0.1537
3049,percent_of_pop_that_are_indigenous,0.02941176470588235,0.0294
3049,percent_of_pop_that_are_fn,0.01612903225806451,0.0161
3049,percent_of_pop_that_are_metis,0.01043643263757115,0.0104
3049,percent_of_pop_that_are_inuit,0,0
3049,percent_of_pop_that_are_racialized,0.15180265654648956,0.1518
3049,percent_of_pop_that_are_refugees,0.02371916508538899,0.0237
3049,percent_of_immigrants_that_are_refugees,0.2074688796680498,0.2075
3049,percent_of_renter_households,0.06555090655509066,0.0656
3049,percent_of_pop_with_knowledge_of_neither_english_nor_french,0.00806451612903225,0.0081
3049,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,0.0627177700348432,0.0627
3049,percent_of_pop_living_alone,0.03984819734345351,0.0398
3049,percent_of_census_families_that_are_one_parent_families,0.08978328173374613,0.0898
3049,unemployment_rate,8,8
3049,average_after_tax_income_in_2020_among_recipients,60600,60600
3049,average_market_income_in_2020_among_recipients,73900,73900
3049,average_after_tax_income_in_2019_among_recipients,58750,58750
3049,average_market_income_in_2019_among_recipients,73200,73200
3049,percent_of_income_from_government_transfers_2019,6.8,6.8
3049,percent_of_income_from_government_transfers_2020,9.5,9.5
3049,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,0.7534843205574913,0.7535
3049,number_of_refugees,250,250
3049,percent_of_households_living_in_core_housing_need,0.03409090909090909,0.0341
3049,number_of_households_living_in_core_housing_need,120,120
3049,percent_of_owner_households_in_core_housing_need,2.4,2.4
3049,percent_of_renter_households_in_core_housing_need,15.9,15.9
3049,percent_of_owner_households,0.9344490934449092,0.9344
3049,number_of_people_in_low_income_based_on_lim_at,355,355
3049,percent_of_people_in_low_income_based_on_lim_at,0.03368121442125237,0.0337
3049,number_of_people_0_17_in_low_income_based_on_lim_at,90,90
3049,percent_of_people_0_17_in_low_income_based_on_lim_at,0.0375,0.0375
3049,number_of_people_18_64_in_low_income_based_on_lim_at,220,220
3049,percent_of_people_18_64_in_low_income_based_on_lim_at,0.0336906584992343,0.0337
3049,number_of_people_65_in_low_income_based_on_lim_at,50,50
3049,percent_of_people_65_in_low_income_based_on_lim_at,0.03115264797507788,0.0312
3049,number_living_alone,420,420
3049,number_of_one_parent_families,290,290
3049,average_after_tax_income_of_one_parent_economic_families,89000,89000
3049,average_after_tax_income_of_all_economic_families,151000,151000
3049,average_after_tax_income_of_couple_with_children_economic_families,166000,166000
3049,average_age_of_the_population,41,41
3049,median_age_of_the_population,44,44
3049,number_of_seniors_65,15.3,15.3
3049,number_of_children_living_in_one_parent_families,445,445
3049,percent_of_children_living_in_one_parent_families,0.12395543175487464,0.124
3049,number_of_people_who_are_indigenous,310,310
3049,number_of_people_who_are_fn,170,170
3049,number_of_people_who_are_metis,110,110
3049,number_of_people_who_are_inuit,0,0
3049,number_of_immigrants,1620,1620
3049,number_of_recent_immigrants_arr_2016_2021,120,120
3049,average_household_size,2.9,2.9
3049,average_number_of_children_in_census_families_with_children,1.9,1.9
3049,number_of_people_with_knowledge_of_neither_english_nor_french,85,85
3049,number_of_people_with_french_as_a_language_most_spoken_at_home,690,690
3049,percent_of_people_with_french_as_a_language_most_spoken_at_home,0.06546489563567362,0.0655
3049,number_of_people_with_knowledge_of_only_french_as_an_official_language,35,35
3049,percent_of_people_with_knowledge_of_only_french_as_an_official_language,0.00332068311195445,0.0033
3049,average_size_of_census_families,3,3
3049,number_of_workers_age_15_who_commute_by_car_truck_or_van,2895,2895
3049,percent_of_workers_age_15_who_commute_by_car_truck_or_van,0.9353796445880452,0.9354
3049,number_of_workers_age_15_who_commute_by_public_transit,20,20
3049,percent_of_workers_age_15_who_commute_by_public_transit,0.00646203554119547,0.0065
3049,number_of_workers_age_15_who_commute_by_walking,40,40
3049,percent_of_workers_age_15_who_commute_by_walking,0.01292407108239095,0.0129
3049,number_of_workers_age_15_who_commute_by_bicycle,25,25
3049,percent_of_workers_age_15_who_commute_by_bicycle,0.00807754442649434,0.0081
3049,number_of_workers_age_15_who_commute_by_other_means,120,120
3049,percent_of_workers_age_15_who_commute_by_other_means,0.03877221324717286,0.0388
3049,number_of_workers_age_15_who_work_at_home,2260,2260
3049,percent_of_workers_age_15_who_work_at_home,2260,2260
3049,number_of_workers_age_15_who_have_no_fixed_workplace_address,520,520
3049,percent_of_workers_age_15_who_have_no_fixed_workplace_address,520,520
3049,average_monthly_shelter_costs_for_rented_dwellings,1540,1540
3049,median_monthly_shelter_costs_for_rented_dwellings,1620,1620
3049,average_monthly_shelter_costs_for_owned_dwellings,1920,1920
3049,median_monthly_shelter_costs_for_owned_dwellings,1780,1780
3049,percent_of_people_age_25_64_with_a_high_school_diploma,0.936411149825784,0.9364
3049,percent_of_workers_who_commute_for_60_minutes_and_over,0.03231017770597738,0.0323
3049,number_of_people_who_are_racialized,1600,1600
3049,number_self_identified_as_south_asian,310,310
3049,number_self_identified_as_chinese,340,340
3049,number_self_identified_as_black,265,265
3049,number_self_identified_as_filipino,115,115
3049,number_self_identified_as_arab,300,300
3049,number_self_identified_as_latin_american,95,95
3049,number_self_identified_as_southeast_asian,20,20
3049,number_self_identified_as_west_asian,35,35
3049,number_self_identified_as_korean,30,30
3049,number_self_identified_as_japanese,20,20
3049,number_self_identified_with_other_visible_minority,20,20
3049,number_self_identified_with_multiple_visible_minorities,55,55
3049,number_of_people_who_are_non_racialized,8945,8945
3049,percent_self_identified_as_south_asian,0.02941176470588235,0.0294
3049,percent_self_identified_as_chinese,0.03225806451612903,0.0323
3049,percent_self_identified_as_black,0.02514231499051233,0.0251
3049,percent_self_identified_as_filipino,0.01091081593927893,0.0109
3049,percent_self_identified_as_arab,0.02846299810246679,0.0285
3049,percent_self_identified_as_latin_american,0.00901328273244781,0.009
3049,percent_self_identified_as_southeast_asian,0.00189753320683111,0.0019
3049,percent_self_identified_as_west_asian,0.00332068311195445,0.0033
3049,percent_self_identified_as_korean,0.00284629981024667,0.0028
3049,percent_self_identified_as_japanese,0.00189753320683111,0.0019
3049,percent_self_identified_with_other_visible_minority,0.00189753320683111,0.0019
3049,percent_self_identified_with_multiple_visible_minorities,0.00521821631878557,0.0052
3049,percent_of_people_who_are_non_racialized,0.8486717267552182,0.8487
3049,number_households_2020_at_income_under_10_000,45,45
3049,number_households_2020_at_income_10_000_19_999,30,30
3049,number_households_2020_at_income_20_000_to_29_999,75,75
3049,number_households_2020_at_income_30_000_to_39_999,80,80
3049,number_households_2020_at_income_40_000_to_49_999,120,120
3049,number_households_2020_at_income_50_000_to_59_999,135,135
3049,number_households_2020_at_income_60_000_to_69_999,175,175
3049,number_households_2020_at_income_70_000_to_79_999,165,165
